"","Time","1.1","1.2","1.3","1.4","1.5","1.6","1.7","1.8","1.9","2.0","2.1","2.2","2.3","2.4","2.5","2.6","2.7","2.8"
"53",2019-07-29 04:00:00,3,3,3,3,3,57,58,58,59,59,59,59,59,59,59,59,59,59
"54",2019-07-29 05:00:00,1,1,1,1,1,60,72,72,74,74,74,74,74,74,74,74,74,74
"55",2019-07-29 06:00:00,4,6,6,6,6,38,47,47,49,50,50,50,50,50,50,50,50,50
"56",2019-07-29 07:00:00,0,0,0,0,0,28,30,30,30,30,30,30,30,30,30,30,30,30
"57",2019-07-29 08:00:00,0,0,0,0,0,11,12,12,12,12,12,12,12,12,12,12,12,12
"58",2019-07-29 09:00:00,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8
"59",2019-07-29 10:00:00,0,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3
"60",2019-07-29 11:00:00,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2
"61",2019-07-29 12:00:00,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2
"62",2019-07-29 13:00:00,0,0,0,1,1,12,13,13,13,13,13,13,13,13,13,13,13,13
"63",2019-07-29 14:00:00,0,0,0,0,0,7,9,9,9,9,9,9,9,9,9,9,9,9
"64",2019-07-29 15:00:00,0,0,0,0,0,6,7,7,7,8,8,8,8,8,8,8,8,8
"65",2019-07-29 16:00:00,1,1,1,2,2,21,21,21,21,21,21,21,21,21,21,21,21,21
"66",2019-07-29 17:00:00,0,2,2,2,2,24,24,24,24,24,24,24,24,24,24,24,24,24
"67",2019-07-29 18:00:00,0,1,1,1,1,25,25,25,25,25,25,25,26,26,26,26,26,26
"68",2019-07-29 19:00:00,3,4,4,4,4,17,17,17,17,17,17,17,17,17,17,17,17,17
"69",2019-07-29 20:00:00,3,3,3,3,3,13,14,14,14,14,14,14,14,14,14,14,14,14
"70",2019-07-29 21:00:00,3,3,3,3,3,15,15,15,15,17,17,17,17,17,17,17,17,17
"71",2019-07-29 22:00:00,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12
"72",2019-07-29 23:00:00,1,2,2,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7
"73",2019-07-30 00:00:00,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9
